marker	drug	rho	p.value
SMAD4.MUT	JNK_9L_JNK	-0.029102607	0.479721788
SMAD4.MUT	JNK_Inhibitor_VIII_JNK	-0.006639554	0.871178313
SMAD4.MUT	JW_7_52_1_mTOR	-0.017681964	0.760752425
SMAD4.MUT	KIN001_135_IKKe	-0.101222839	0.08055655
SMAD4.MUT	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.049562127	0.226591563
SMAD4.MUT	Lapatinib_EGFR_ERBB2	-0.131570922	0.024059516
SMAD4.MUT	LAQ824_HDAC	0.027605001	0.504806255
SMAD4.MUT	Lenalidomide_TNF_alpha	-0.026646744	0.515099143
SMAD4.MUT	LFM_A13_BTK	-0.086675517	0.035935101
SMAD4.MUT	Methotrexate_Dihydrofolate_reductase_DHFR	0.043334155	0.289662246
SMAD4.MUT	MG_132_Proteosome	0.008370755	0.885581916
SMAD4.MUT	Midostaurin_KIT	-0.003869662	0.92514546
SMAD4.MUT	Mitomycin_C_DNA_crosslinker	-0.085326663	0.0389328
SMAD4.MUT	MK_2206_AKT1_2	0.06579516	0.115346431
SMAD4.MUT	MS_275_HDAC	-0.067048394	0.249355943
SMAD4.MUT	Nilotinib_Bcr_Abl	-0.052166802	0.209270973
SMAD4.MUT	NSC_87877_SHP1_2	0.008769708	0.831382098
SMAD4.MUT	NU_7441_DNAPK	0.073675837	0.07204444
SMAD4.MUT	Nutlin_3a_p53_MDM2_interaction	0.046167032	0.259254319
SMAD4.MUT	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.054060783	0.189002317
SMAD4.MUT	NVP_TAE684_ALK	-0.125576692	0.029388258
SMAD4.MUT	Obatoclax_Mesylate_BCL2_family	-0.034674858	0.402115437
SMAD4.MUT	OSI_906_IGF1R	-0.048582011	0.240303594
SMAD4.MUT	OSU_03012_PDK1	-0.079140538	0.055530397
SMAD4.MUT	PAC_1_Caspase_3_activator	0.069791582	0.091425324
SMAD4.MUT	Paclitaxel_Microtubules	-0.213977394	0.000193171
SMAD4.MUT	Parthenolide_NFkappaB	-0.04382052	0.450299105
SMAD4.MUT	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	0.090256958	0.028911954
SMAD4.MUT	PD_0325901_MEK_1_2	-0.110525794	0.007107263
SMAD4.MUT	PD_0332991_Cdk_4_6	0.01093332	0.793799062
SMAD4.MUT	PD_173074_FGFR1_FGFR3	0.028151709	0.491644589
SMAD4.MUT	PF_02341066_MET_ALK	-0.03526295	0.542237227
SMAD4.MUT	PF_4708671_p70_S6KA	-0.038485632	0.349910423
SMAD4.MUT	PF_562271_FAK	-0.076408654	0.063184602
SMAD4.MUT	PHA_665752_MET	-0.072318708	0.21013479
SMAD4.MUT	PLX4720_RAF	0.024300767	0.552783761
SMAD4.MUT	Pyrimethamine_STAT3	-0.011719058	0.840339692
SMAD4.MUT	QS11_ARFGAP	-0.031419003	0.447770623
SMAD4.MUT	Rapamycin_mTOR	0.029428073	0.611072012
SMAD4.MUT	RDEA119_MEK_1_2	-0.117761375	0.004115228
SMAD4.MUT	RO_3306_Cdk1	-0.10127533	0.013143323
SMAD4.MUT	Roscovitine_CDK_s	0.009595082	0.869869468
SMAD4.MUT	S_Trityl_L_cysteine_Eg5	-0.068640194	0.237472716
SMAD4.MUT	Salubrinal_GADD34_PP1C_phosphatase	-0.025889674	0.657322776
SMAD4.MUT	SB_216763_GSKa_b	-0.051620856	0.218087388
SMAD4.MUT	SB590885_BRAF	-0.076376872	0.065811288
SMAD4.MUT	Shikonin_not_given	0.033086756	0.421654559
SMAD4.MUT	SL_0101_1_RSK_AURKB_PIM3	0.009256776	0.82172486
SMAD4.MUT	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.049458248	0.394129465
SMAD4.MUT	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.079457786	0.171295411
SMAD4.MUT	Temsirolimus_mTOR	0.108844421	0.007669778
SMAD4.MUT	TGX221_PI3K_beta	-0.022536649	0.698417875
SMAD4.MUT	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.045047082	0.276286761
SMAD4.MUT	Tipifarnib_Farnesyl_transferase	-0.011511774	0.780947315
SMAD4.MUT	TW_37_BCL_2_BCL_XL	0.062956004	0.126000327
SMAD4.MUT	Vinblastine_Microtubules	0.030232102	0.460187492
SMAD4.MUT	Vinorelbine_Microtubules	-0.052595349	0.20129176
SMAD4.MUT	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.032223969	0.431152018
SMAD4.MUT	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	-0.141787718	0.014296043
SMAD4.MUT	VX_702_p38_MAPK	-0.065288947	0.110426627
SMAD4.MUT	WH_4_023_SRC_family_ABL	-0.120667658	0.037351121
SMAD4.MUT	WZ_1_84_BMX	-0.14049991	0.015213228
SMAD4.MUT	X17_AAG_Hsp90	-0.146424297	0.000323683
SMAD4.MUT	X681640_Wee1_Chk1	-0.056352441	0.175323324
SMAD4.MUT	XMD8_85_Erk5	-0.040014488	0.493578819
SMAD4.MUT	Z_LLNle_CHO_gamma_secretase	0.0423689	0.466213342
SMAD4.MUT	ZM_447439_Aurora_B	0.003236526	0.93800472
SMARCA4.MUT	A_443654_AKT1_2_3	0.071703646	0.217134392
SMARCA4.MUT	A_770041_Src_family	0.061817652	0.286663715
SMARCA4.MUT	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.08211935	0.044534577
SMARCA4.MUT	ABT_888_PARP1_2	0.003667326	0.928629947
SMARCA4.MUT	AG_014699_PARP1_2_	-0.014529332	0.724249361
SMARCA4.MUT	AICAR_AMPK_agonist	0.000719084	0.985987924
SMARCA4.MUT	AKT_inhibitor_VIII_AKT1_2	0.028509696	0.488720393
SMARCA4.MUT	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.070182562	0.086123574
SMARCA4.MUT	AP_24534_Bcr_Abl	0.039635431	0.335692198
SMARCA4.MUT	AS601245_not_given	0.041959212	0.310581421
SMARCA4.MUT	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	-0.0197748	0.629085681
SMARCA4.MUT	AUY922_HSP90	-0.016389736	0.692154489
SMARCA4.MUT	Axitinib_PDGFR_KIT_VEGFR	-0.013015414	0.75056571
SMARCA4.MUT	AZ628_BRAF	0.049821334	0.391462946
SMARCA4.MUT	AZD_0530_Src_Abl	0.063002204	0.275094368
SMARCA4.MUT	AZD_2281_PARP1_2	0.008053737	0.844060394
SMARCA4.MUT	AZD6244_MEK_1_2	-0.031186842	0.455826748
SMARCA4.MUT	AZD6482_PI3K_beta	0.004162985	0.920379689
SMARCA4.MUT	AZD6482_PI3Kb	0.051712709	0.20896882
SMARCA4.MUT	AZD7762_Chk_1_2	0.057886232	0.157079471
SMARCA4.MUT	AZD8055_mTORC1_2	0.015846853	0.700400554
SMARCA4.MUT	BAY_61_3606_spleen_tyrosine_kinase	0.050804466	0.219442067
SMARCA4.MUT	Bexarotene_Retinioic_acid_X_family_agonist	-0.023228084	0.574683359
SMARCA4.MUT	BI_2536_PLK1_2_3	-0.041989348	0.469470069
SMARCA4.MUT	BIBW2992_EGFR_HER2	-0.014453581	0.724070927
SMARCA4.MUT	Bicalutamide_Androgen_receptor	0.021964477	0.595673536
SMARCA4.MUT	BIRB_0796_p38_JNK2	0.000143817	0.997197447
SMARCA4.MUT	Bleomycin_not_given	-0.021369838	0.605670454
SMARCA4.MUT	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.021772255	0.707701377
SMARCA4.MUT	BMS_536924_IGF_1R	0.020217094	0.727721889
SMARCA4.MUT	BMS_708163_gamma_secretase_complex	0.01796031	0.662492493
SMARCA4.MUT	BMS_754807_IGF1R	0.009105409	0.825908119
SMARCA4.MUT	Bortezomib_Proteasome	0.04359386	0.454176252
SMARCA4.MUT	Bosutinib_SRC_ABL_TEC	-0.051054938	0.212123859
SMARCA4.MUT	Bryostatin_1_PRKC	-0.006949843	0.866677143
SMARCA4.MUT	BX_795_TBK1_PDK1_IKK_AURKB_C	0.024861664	0.54432875
SMARCA4.MUT	Camptothecin_DNA_topoisomerase_I	0.020925334	0.609265079
SMARCA4.MUT	CCT007093_PPM1D	0.012265577	0.765651785
SMARCA4.MUT	CCT018159_HSP90	-0.048302909	0.243828001
SMARCA4.MUT	CEP_701_FLT3_JAK2_NTRK1_RET	0.019702891	0.630333566
SMARCA4.MUT	CGP_082996_CDK4	0.011918045	0.83766591
SMARCA4.MUT	CGP_60474_CDK_1_2_5_7_9	0.004102933	0.943771634
SMARCA4.MUT	CHIR_99021_GSK3B	0.084797132	0.039154577
SMARCA4.MUT	CI_1040_MEK_1_2	-0.035665884	0.38515828
SMARCA4.MUT	Cisplatin_DNA_crosslinking	0.006399844	0.875790833
SMARCA4.MUT	CMK_Rsk	0.071703646	0.217134392
SMARCA4.MUT	Cyclopamine_SMO	0.098791231	0.090315301
SMARCA4.MUT	Cytarabine_Inhibits_DNA_synthesis	-0.030129604	0.461710563
SMARCA4.MUT	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	0.026766756	0.645368098
SMARCA4.MUT	DMOG_Prolyl_4_Hydroxylase	0.044832321	0.276127609
SMARCA4.MUT	Docetaxel_Microtubules	-0.020565792	0.615429265
SMARCA4.MUT	Doxorubicin_DNA	-0.010592007	0.798055056
SMARCA4.MUT	EHT_1864_Rac_GTPases	-0.047018046	0.25296357
SMARCA4.MUT	Elesclomol_Hsp70	-0.062560276	0.126157848
SMARCA4.MUT	Embelin_XIAP	0.050655807	0.220795669
SMARCA4.MUT	Epothilone_B_Microtubules	0.020403549	0.622073119
SMARCA4.MUT	Erlotinib_EGFR	0.117418959	0.051342882
SMARCA4.MUT	Etoposide_not_given	0.003769575	0.927076088
SMARCA4.MUT	FH535_not_given	-0.01423417	0.730955739
SMARCA4.MUT	FTI_277_Farnesyl_transferase	-0.005819052	0.887644321
SMARCA4.MUT	GDC_0449_SMO	0.024017393	0.557425415
SMARCA4.MUT	GDC0941_PI3K_class_1	0.042339813	0.304557073
SMARCA4.MUT	Gefitinib_EGFR	-0.021860142	0.593367966
SMARCA4.MUT	Gemcitabine_not_given	0.056230547	0.174030429
SMARCA4.MUT	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.025203734	0.66477926
SMARCA4.MUT	GSK_1904529A_IGF1R	0.036235812	0.381252557
SMARCA4.MUT	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.02010623	0.627158506
SMARCA4.MUT	GSK269962A_ROCK	-0.005665956	0.922409323
SMARCA4.MUT	GW_441756_Trk_A	-0.063279359	0.121852418
SMARCA4.MUT	GW843682X_PLK1	-0.021772255	0.707701377
SMARCA4.MUT	Imatinib_BCR_ABL_KIT_PDGFR	0.101301416	0.07880631
SMARCA4.MUT	IPA_3_not_given	0.056304877	0.173461099
SMARCA4.MUT	JNJ_26854165_MDM2	0.004135553	0.920018748
SMARCA4.MUT	JNK_9L_JNK	-0.000182989	0.996455086
SMARCA4.MUT	JNK_Inhibitor_VIII_JNK	-0.062776001	0.124853988
SMARCA4.MUT	JW_7_52_1_mTOR	0.042378139	0.465362582
SMARCA4.MUT	KIN001_135_IKKe	0.072314989	0.212456762
SMARCA4.MUT	KU_55933_ATM_IC50_13_nM_ATR_10_mM	-0.047410615	0.247421976
SMARCA4.MUT	Lapatinib_EGFR_ERBB2	0.020138636	0.730944396
SMARCA4.MUT	LAQ824_HDAC	0.054818279	0.185113723
SMARCA4.MUT	Lenalidomide_TNF_alpha	-0.001797709	0.964979236
SMARCA4.MUT	LFM_A13_BTK	0.027316227	0.509274949
SMARCA4.MUT	Methotrexate_Dihydrofolate_reductase_DHFR	0.063423176	0.121005245
SMARCA4.MUT	MG_132_Proteosome	-0.025594489	0.659904813
SMARCA4.MUT	Midostaurin_KIT	0.004281944	0.91719754
SMARCA4.MUT	Mitomycin_C_DNA_crosslinker	0.07131951	0.084532287
SMARCA4.MUT	MK_2206_AKT1_2	0.008336239	0.842035764
SMARCA4.MUT	MS_275_HDAC	0.076583807	0.188110416
SMARCA4.MUT	Nilotinib_Bcr_Abl	-0.030851326	0.457957838
SMARCA4.MUT	NSC_87877_SHP1_2	0.007575747	0.854061352
SMARCA4.MUT	NU_7441_DNAPK	-0.033967971	0.407410662
SMARCA4.MUT	Nutlin_3a_p53_MDM2_interaction	0.001653892	0.967779312
SMARCA4.MUT	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.000256185	0.995037135
SMARCA4.MUT	NVP_TAE684_ALK	-0.005003814	0.931106912
SMARCA4.MUT	Obatoclax_Mesylate_BCL2_family	0.05452096	0.187512001
SMARCA4.MUT	OSI_906_IGF1R	-0.037722409	0.362012233
SMARCA4.MUT	OSU_03012_PDK1	0.061582297	0.136492639
SMARCA4.MUT	PAC_1_Caspase_3_activator	0.06611642	0.109855845
SMARCA4.MUT	Paclitaxel_Microtubules	-0.034213543	0.555658716
SMARCA4.MUT	Parthenolide_NFkappaB	0.092143293	0.111830984
SMARCA4.MUT	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.007247162	0.861030183
SMARCA4.MUT	PD_0325901_MEK_1_2	-0.00969842	0.813836547
SMARCA4.MUT	PD_0332991_Cdk_4_6	-0.054714501	0.190537942
SMARCA4.MUT	PD_173074_FGFR1_FGFR3	-0.013374955	0.743913044
SMARCA4.MUT	PF_02341066_MET_ALK	0.077366655	0.180673659
SMARCA4.MUT	PF_4708671_p70_S6KA	-0.09270226	0.024093493
SMARCA4.MUT	PF_562271_FAK	0.047760146	0.245942708
SMARCA4.MUT	PHA_665752_MET	0.079853857	0.166306839
SMARCA4.MUT	PLX4720_RAF	0.040987767	0.316594992
SMARCA4.MUT	Pyrimethamine_STAT3	0.097102757	0.094294884
SMARCA4.MUT	QS11_ARFGAP	0.008882419	0.830105916
SMARCA4.MUT	Rapamycin_mTOR	0.047728683	0.409322398
SMARCA4.MUT	RDEA119_MEK_1_2	-0.024191154	0.556909488
SMARCA4.MUT	RO_3306_Cdk1	0.001438167	0.971980158
SMARCA4.MUT	Roscovitine_CDK_s	-0.033697322	0.564959424
SMARCA4.MUT	S_Trityl_L_cysteine_Eg5	-0.07131289	0.219656938
SMARCA4.MUT	Salubrinal_GADD34_PP1C_phosphatase	-0.003355258	0.954161281
SMARCA4.MUT	SB_216763_GSKa_b	0.065084402	0.120310754
SMARCA4.MUT	SB590885_BRAF	-0.021225081	0.609656503
SMARCA4.MUT	Shikonin_not_given	0.062179684	0.130747194
SMARCA4.MUT	SL_0101_1_RSK_AURKB_PIM3	-0.017288148	0.673866144
SMARCA4.MUT	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.027215318	0.639275145
SMARCA4.MUT	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.002149156	0.970529419
SMARCA4.MUT	Temsirolimus_mTOR	-0.039333874	0.336533531
SMARCA4.MUT	TGX221_PI3K_beta	0.050993601	0.380401241
SMARCA4.MUT	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	0.044263438	0.284735977
SMARCA4.MUT	Tipifarnib_Farnesyl_transferase	0.010814996	0.793898201
SMARCA4.MUT	TW_37_BCL_2_BCL_XL	-0.017164374	0.676842785
SMARCA4.MUT	Vinblastine_Microtubules	0.011577246	0.777357246
SMARCA4.MUT	Vinorelbine_Microtubules	-0.007795334	0.849880683
SMARCA4.MUT	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.035810365	0.381633851
SMARCA4.MUT	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	-0.017388623	0.764989479
SMARCA4.MUT	VX_702_p38_MAPK	0.027900445	0.495520304
SMARCA4.MUT	WH_4_023_SRC_family_ABL	0.002539911	0.965174258
SMARCA4.MUT	WZ_1_84_BMX	0.0158256	0.78557504
SMARCA4.MUT	X17_AAG_Hsp90	0.015676023	0.701805342
SMARCA4.MUT	X681640_Wee1_Chk1	-0.052923915	0.203117751
SMARCA4.MUT	XMD8_85_Erk5	0.062290053	0.286260734
SMARCA4.MUT	Z_LLNle_CHO_gamma_secretase	0.090850668	0.117589383
SMARCA4.MUT	ZM_447439_Aurora_B	0.051104408	0.219107387
SMARCB1.MUT	A_443654_AKT1_2_3	NA	NA
SMARCB1.MUT	A_770041_Src_family	NA	NA
SMARCB1.MUT	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.011715485	0.77476993
SMARCB1.MUT	ABT_888_PARP1_2	0.047364033	0.247093377
SMARCB1.MUT	AG_014699_PARP1_2_	-0.008346889	0.839398554
SMARCB1.MUT	AICAR_AMPK_agonist	0.082175761	0.044387933
SMARCB1.MUT	AKT_inhibitor_VIII_AKT1_2	-0.038327549	0.351894629
SMARCB1.MUT	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.001171549	0.977173121
SMARCB1.MUT	AP_24534_Bcr_Abl	-0.014819986	0.718964197
SMARCB1.MUT	AS601245_not_given	-0.059674847	0.14908341
SMARCB1.MUT	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.027280344	0.505154484
SMARCB1.MUT	AUY922_HSP90	-0.034767085	0.400864115
SMARCB1.MUT	Axitinib_PDGFR_KIT_VEGFR	0.005857743	0.886237308
SMARCB1.MUT	AZ628_BRAF	NA	NA
SMARCB1.MUT	AZD_0530_Src_Abl	NA	NA
SMARCB1.MUT	AZD_2281_PARP1_2	-0.045523028	0.26596544
SMARCB1.MUT	AZD6244_MEK_1_2	0.011954769	0.775029959
SMARCB1.MUT	AZD6482_PI3K_beta	0.035576332	0.39284288
SMARCB1.MUT	AZD6482_PI3Kb	-0.009028267	0.826488481
SMARCB1.MUT	AZD7762_Chk_1_2	0.044686208	0.27486274
SMARCB1.MUT	AZD8055_mTORC1_2	-0.017715845	0.667073554
SMARCB1.MUT	BAY_61_3606_spleen_tyrosine_kinase	-0.001383765	0.973334967
SMARCB1.MUT	Bexarotene_Retinioic_acid_X_family_agonist	0.007264764	0.860696096
SMARCB1.MUT	BI_2536_PLK1_2_3	NA	NA
SMARCB1.MUT	BIBW2992_EGFR_HER2	-0.055732237	0.173126242
SMARCB1.MUT	Bicalutamide_Androgen_receptor	-0.081123198	0.049666208
SMARCB1.MUT	BIRB_0796_p38_JNK2	-0.04066947	0.320370885
SMARCB1.MUT	Bleomycin_not_given	-0.038745408	0.349131126
SMARCB1.MUT	BMS_509744_IL2_inducible_T_cell_kinase_ITK	NA	NA
SMARCB1.MUT	BMS_536924_IGF_1R	NA	NA
SMARCB1.MUT	BMS_708163_gamma_secretase_complex	-0.059469714	0.148063103
SMARCB1.MUT	BMS_754807_IGF1R	-0.085101521	0.039453241
SMARCB1.MUT	Bortezomib_Proteasome	NA	NA
SMARCB1.MUT	Bosutinib_SRC_ABL_TEC	0.063765713	0.119005996
SMARCB1.MUT	Bryostatin_1_PRKC	-0.031999556	0.439421039
SMARCB1.MUT	BX_795_TBK1_PDK1_IKK_AURKB_C	-0.020016603	0.625478139
SMARCB1.MUT	Camptothecin_DNA_topoisomerase_I	-0.02259415	0.581020035
SMARCB1.MUT	CCT007093_PPM1D	0.015971866	0.697909129
SMARCB1.MUT	CCT018159_HSP90	0.018081534	0.662793592
SMARCB1.MUT	CEP_701_FLT3_JAK2_NTRK1_RET	-0.028786621	0.481923913
SMARCB1.MUT	CGP_082996_CDK4	NA	NA
SMARCB1.MUT	CGP_60474_CDK_1_2_5_7_9	NA	NA
SMARCB1.MUT	CHIR_99021_GSK3B	-0.027936525	0.49750494
SMARCB1.MUT	CI_1040_MEK_1_2	-0.033642248	0.41271291
SMARCB1.MUT	Cisplatin_DNA_crosslinking	-0.07514647	0.066072992
SMARCB1.MUT	CMK_Rsk	NA	NA
SMARCB1.MUT	Cyclopamine_SMO	NA	NA
SMARCB1.MUT	Cytarabine_Inhibits_DNA_synthesis	-0.0451883	0.269500337
SMARCB1.MUT	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	NA	NA
SMARCB1.MUT	DMOG_Prolyl_4_Hydroxylase	0.063538559	0.122527035
SMARCB1.MUT	Docetaxel_Microtubules	-0.059246883	0.147538761
SMARCB1.MUT	Doxorubicin_DNA	-0.037015703	0.371081932
SMARCB1.MUT	EHT_1864_Rac_GTPases	0.00781602	0.84936099
SMARCB1.MUT	Elesclomol_Hsp70	-0.030460262	0.456807256
SMARCB1.MUT	Embelin_XIAP	-0.033556291	0.417477265
SMARCB1.MUT	Epothilone_B_Microtubules	-0.018853792	0.648772613
SMARCB1.MUT	Erlotinib_EGFR	NA	NA
SMARCB1.MUT	Etoposide_not_given	-0.035942724	0.382685992
SMARCB1.MUT	FH535_not_given	-0.027848262	0.501057917
SMARCB1.MUT	FTI_277_Farnesyl_transferase	-0.057065462	0.165546017
SMARCB1.MUT	GDC_0449_SMO	0.009205024	0.822117498
SMARCB1.MUT	GDC0941_PI3K_class_1	-0.043659198	0.289720875
SMARCB1.MUT	Gefitinib_EGFR	0.031297082	0.444529419
SMARCB1.MUT	Gemcitabine_not_given	-0.011070117	0.789149535
SMARCB1.MUT	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	NA	NA
SMARCB1.MUT	GSK_1904529A_IGF1R	-0.021621321	0.601433431
SMARCB1.MUT	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	-0.00605397	0.883732309
SMARCB1.MUT	GSK269962A_ROCK	NA	NA
SMARCB1.MUT	GW_441756_Trk_A	0.045690393	0.264209984
SMARCB1.MUT	GW843682X_PLK1	NA	NA
SMARCB1.MUT	Imatinib_BCR_ABL_KIT_PDGFR	NA	NA
SMARCB1.MUT	IPA_3_not_given	-0.039956202	0.334265602
SMARCB1.MUT	JNJ_26854165_MDM2	0.014819986	0.718964193
SMARCB1.MUT	JNK_9L_JNK	-0.02044136	0.619640145
SMARCB1.MUT	JNK_Inhibitor_VIII_JNK	0.073472829	0.072354343
SMARCB1.MUT	JW_7_52_1_mTOR	NA	NA
SMARCB1.MUT	KIN001_135_IKKe	NA	NA
SMARCB1.MUT	KU_55933_ATM_IC50_13_nM_ATR_10_mM	-0.025567426	0.532958304
SMARCB1.MUT	Lapatinib_EGFR_ERBB2	NA	NA
SMARCB1.MUT	LAQ824_HDAC	-0.019545674	0.636794376
SMARCB1.MUT	Lenalidomide_TNF_alpha	0.050209223	0.219803183
SMARCB1.MUT	LFM_A13_BTK	-0.039610261	0.33847076
SMARCB1.MUT	Methotrexate_Dihydrofolate_reductase_DHFR	-0.00451883	0.912119475
SMARCB1.MUT	MG_132_Proteosome	NA	NA
SMARCB1.MUT	Midostaurin_KIT	-0.064730972	0.115650741
SMARCB1.MUT	Mitomycin_C_DNA_crosslinker	-0.003978323	0.923441346
SMARCB1.MUT	MK_2206_AKT1_2	-0.041930905	0.315936
SMARCB1.MUT	MS_275_HDAC	NA	NA
SMARCB1.MUT	Nilotinib_Bcr_Abl	-0.008665012	0.834904898
SMARCB1.MUT	NSC_87877_SHP1_2	0.037305481	0.364894287
SMARCB1.MUT	NU_7441_DNAPK	-0.018502743	0.651860233
SMARCB1.MUT	Nutlin_3a_p53_MDM2_interaction	-0.074477014	0.06852955
SMARCB1.MUT	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.011072403	0.788051239
SMARCB1.MUT	NVP_TAE684_ALK	NA	NA
SMARCB1.MUT	Obatoclax_Mesylate_BCL2_family	-0.003978323	0.923441346
SMARCB1.MUT	OSI_906_IGF1R	-0.071782787	0.082527197
SMARCB1.MUT	OSU_03012_PDK1	0.006918823	0.8672667
SMARCB1.MUT	PAC_1_Caspase_3_activator	-0.027675291	0.503721659
SMARCB1.MUT	Paclitaxel_Microtubules	NA	NA
SMARCB1.MUT	Parthenolide_NFkappaB	NA	NA
SMARCB1.MUT	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.034075202	0.41030833
SMARCB1.MUT	PD_0325901_MEK_1_2	-0.05076271	0.2174658
SMARCB1.MUT	PD_0332991_Cdk_4_6	-0.016950792	0.68528939
SMARCB1.MUT	PD_173074_FGFR1_FGFR3	-0.008702932	0.831671102
SMARCB1.MUT	PF_02341066_MET_ALK	NA	NA
SMARCB1.MUT	PF_4708671_p70_S6KA	-0.01788619	0.66406717
SMARCB1.MUT	PF_562271_FAK	-0.046504093	0.258597084
SMARCB1.MUT	PHA_665752_MET	NA	NA
SMARCB1.MUT	PLX4720_RAF	0.043347296	0.289515888
SMARCB1.MUT	Pyrimethamine_STAT3	NA	NA
SMARCB1.MUT	QS11_ARFGAP	0.044453437	0.28267158
SMARCB1.MUT	Rapamycin_mTOR	NA	NA
SMARCB1.MUT	RDEA119_MEK_1_2	-0.068137865	0.097663677
SMARCB1.MUT	RO_3306_Cdk1	-0.041673655	0.308557834
SMARCB1.MUT	Roscovitine_CDK_s	NA	NA
SMARCB1.MUT	S_Trityl_L_cysteine_Eg5	NA	NA
SMARCB1.MUT	Salubrinal_GADD34_PP1C_phosphatase	NA	NA
SMARCB1.MUT	SB_216763_GSKa_b	0.021760528	0.603828397
SMARCB1.MUT	SB590885_BRAF	-0.074114165	0.074252914
SMARCB1.MUT	Shikonin_not_given	-0.016864122	0.682184742
SMARCB1.MUT	SL_0101_1_RSK_AURKB_PIM3	0.060522234	0.140335331
SMARCB1.MUT	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	NA	NA
SMARCB1.MUT	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	NA	NA
SMARCB1.MUT	Temsirolimus_mTOR	-0.00451883	0.912119475
SMARCB1.MUT	TGX221_PI3K_beta	NA	NA
SMARCB1.MUT	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	0.013145763	0.750819112
SMARCB1.MUT	Tipifarnib_Farnesyl_transferase	-0.033037379	0.424719302
SMARCB1.MUT	TW_37_BCL_2_BCL_XL	-0.004769651	0.907806305
SMARCB1.MUT	Vinblastine_Microtubules	0.01439331	0.725174925
SMARCB1.MUT	Vinorelbine_Microtubules	-0.033728243	0.412705294
SMARCB1.MUT	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.0172385	0.673716187
SMARCB1.MUT	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	NA	NA
SMARCB1.MUT	VX_702_p38_MAPK	0.017405864	0.670733324
SMARCB1.MUT	WH_4_023_SRC_family_ABL	NA	NA
SMARCB1.MUT	WZ_1_84_BMX	NA	NA
SMARCB1.MUT	X17_AAG_Hsp90	-0.068619271	0.093368408
SMARCB1.MUT	X681640_Wee1_Chk1	-0.043809541	0.292202103
SMARCB1.MUT	XMD8_85_Erk5	NA	NA
SMARCB1.MUT	Z_LLNle_CHO_gamma_secretase	NA	NA
SMARCB1.MUT	ZM_447439_Aurora_B	-0.006577636	0.874401299
SMO.MUT	A_443654_AKT1_2_3	NA	NA
SMO.MUT	A_770041_Src_family	NA	NA
SMO.MUT	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	-0.024937247	0.542427707
SMO.MUT	ABT_888_PARP1_2	-0.025774068	0.528960403
SMO.MUT	AG_014699_PARP1_2_	0.04820754	0.241541701
SMO.MUT	AICAR_AMPK_agonist	0.001338913	0.973913225
SMO.MUT	AKT_inhibitor_VIII_AKT1_2	-0.04565237	0.26742988
SMO.MUT	AMG_706_VEGFR_RET_c_KIT_PDGFR	0.006359835	0.876561113
SMO.MUT	AP_24534_Bcr_Abl	-0.0175455	0.670085278
SMO.MUT	AS601245_not_given	-0.020583498	0.619003956
SMO.MUT	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.015230131	0.709898471
