marker	drug	rho	p.value
SBDS.CP	Salubrinal_GADD34_PP1C_phosphatase	-0.002378765	0.967493044
SBDS.CP	SB_216763_GSKa_b	-0.046087567	0.271566895
SBDS.CP	SB590885_BRAF	0.064033153	0.123144111
SBDS.CP	Shikonin_not_given	0.061060702	0.137831248
SBDS.CP	SL_0101_1_RSK_AURKB_PIM3	0.002421854	0.952990964
SBDS.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.074161582	0.200980244
SBDS.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.087966687	0.129747867
SBDS.CP	Temsirolimus_mTOR	0.036079987	0.378057371
SBDS.CP	TGX221_PI3K_beta	-0.039563604	0.496270358
SBDS.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.031129336	0.451970053
SBDS.CP	Tipifarnib_Farnesyl_transferase	0.002071633	0.960089006
SBDS.CP	TW_37_BCL_2_BCL_XL	-0.010599851	0.796894988
SBDS.CP	Vinblastine_Microtubules	0.085966705	0.035422911
SBDS.CP	Vinorelbine_Microtubules	0.080529529	0.050182114
SBDS.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.091274037	0.025490792
SBDS.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.087131009	0.133446551
SBDS.CP	VX_702_p38_MAPK	0.104797847	0.01027053
SBDS.CP	WH_4_023_SRC_family_ABL	-0.053777221	0.354910361
SBDS.CP	WZ_1_84_BMX	0.036643717	0.528614922
SBDS.CP	X17_AAG_Hsp90	-0.123954539	0.002372753
SBDS.CP	X681640_Wee1_Chk1	0.054757478	0.187879554
SBDS.CP	XMD8_85_Erk5	0.021519197	0.712815229
SBDS.CP	Z_LLNle_CHO_gamma_secretase	-0.025296898	0.663615798
SBDS.CP	ZM_447439_Aurora_B	0.035002357	0.400119577
SDH5.CP	A_443654_AKT1_2_3	0.009458106	0.870841527
SDH5.CP	A_770041_Src_family	-0.092145234	0.1118234
SDH5.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.066187548	0.105598654
SDH5.CP	ABT_888_PARP1_2	0.004186488	0.918559409
SDH5.CP	AG_014699_PARP1_2_	0.019559424	0.634829078
SDH5.CP	AICAR_AMPK_agonist	0.055005927	0.178803817
SDH5.CP	AKT_inhibitor_VIII_AKT1_2	-0.003708297	0.928258309
SDH5.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.057490626	0.159939119
SDH5.CP	AP_24534_Bcr_Abl	-0.01459476	0.723058473
SDH5.CP	AS601245_not_given	0.006222306	0.88052327
SDH5.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.089386559	0.02870605
SDH5.CP	AUY922_HSP90	0.011450376	0.782086128
SDH5.CP	Axitinib_PDGFR_KIT_VEGFR	0.0932495	0.022463341
SDH5.CP	AZ628_BRAF	-0.000621102	0.991481294
SDH5.CP	AZD_0530_Src_Abl	-0.128829249	0.025164577
SDH5.CP	AZD_2281_PARP1_2	0.166427332	4.25E-05
SDH5.CP	AZD6244_MEK_1_2	-0.059391911	0.155292955
SDH5.CP	AZD6482_PI3K_beta	-0.020746589	0.618351595
SDH5.CP	AZD6482_PI3Kb	-0.031859567	0.439087645
SDH5.CP	AZD7762_Chk_1_2	0.121992811	0.002783837
SDH5.CP	AZD8055_mTORC1_2	0.12298108	0.002723649
SDH5.CP	BAY_61_3606_spleen_tyrosine_kinase	0.117735278	0.004318402
SDH5.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.006799203	0.869540835
SDH5.CP	BI_2536_PLK1_2_3	-0.102325247	0.077295676
SDH5.CP	BIBW2992_EGFR_HER2	-0.06035989	0.140068352
SDH5.CP	Bicalutamide_Androgen_receptor	-0.066124765	0.109810902
SDH5.CP	BIRB_0796_p38_JNK2	-0.068456846	0.094148319
SDH5.CP	Bleomycin_not_given	0.049220176	0.234175587
SDH5.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.007428376	0.898218326
SDH5.CP	BMS_536924_IGF_1R	-0.074185634	0.200833791
SDH5.CP	BMS_708163_gamma_secretase_complex	-0.045150543	0.272323477
SDH5.CP	BMS_754807_IGF1R	0.019016409	0.645949003
SDH5.CP	Bortezomib_Proteasome	-0.153774179	0.007937219
SDH5.CP	Bosutinib_SRC_ABL_TEC	0.062695551	0.125339002
SDH5.CP	Bryostatin_1_PRKC	-0.067999517	0.100076453
SDH5.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.05802759	0.156762675
SDH5.CP	Camptothecin_DNA_topoisomerase_I	0.10743911	0.008497271
SDH5.CP	CCT007093_PPM1D	0.003767286	0.927058633
SDH5.CP	CCT018159_HSP90	0.051472999	0.214214578
SDH5.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.179710337	9.64E-06
SDH5.CP	CGP_082996_CDK4	-0.025772743	0.657685944
SDH5.CP	CGP_60474_CDK_1_2_5_7_9	0.036140051	0.534300242
SDH5.CP	CHIR_99021_GSK3B	-0.037311969	0.364810836
SDH5.CP	CI_1040_MEK_1_2	-0.028166377	0.492875154
SDH5.CP	Cisplatin_DNA_crosslinking	0.077504448	0.057990346
SDH5.CP	CMK_Rsk	0.016527226	0.776314968
SDH5.CP	Cyclopamine_SMO	-0.007496268	0.897984525
SDH5.CP	Cytarabine_Inhibits_DNA_synthesis	0.093692726	0.021828601
SDH5.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.130283916	0.024500304
SDH5.CP	DMOG_Prolyl_4_Hydroxylase	0.050089722	0.223633265
SDH5.CP	Docetaxel_Microtubules	-0.068203118	0.095377051
SDH5.CP	Doxorubicin_DNA	0.038939996	0.346714242
SDH5.CP	EHT_1864_Rac_GTPases	0.041724957	0.310407667
SDH5.CP	Elesclomol_Hsp70	0.012441736	0.761218799
SDH5.CP	Embelin_XIAP	0.059928947	0.147356821
SDH5.CP	Epothilone_B_Microtubules	0.017581757	0.671031072
SDH5.CP	Erlotinib_EGFR	-0.100461582	0.095786167
SDH5.CP	Etoposide_not_given	0.081034156	0.048755817
SDH5.CP	FH535_not_given	0.011946862	0.77289078
SDH5.CP	FTI_277_Farnesyl_transferase	-0.052758819	0.199892739
SDH5.CP	GDC_0449_SMO	0.147265401	0.00029867
SDH5.CP	GDC0941_PI3K_class_1	0.068961954	0.094224885
SDH5.CP	Gefitinib_EGFR	-0.075850485	0.063568177
SDH5.CP	Gemcitabine_not_given	0.067367433	0.103278739
SDH5.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.105710692	0.068411128
SDH5.CP	GSK_1904529A_IGF1R	-0.064590065	0.118322722
SDH5.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.023100155	0.576792476
SDH5.CP	GSK269962A_ROCK	-0.066195836	0.254634498
SDH5.CP	GW_441756_Trk_A	-0.006720136	0.869628717
SDH5.CP	GW843682X_PLK1	-0.087922689	0.129292869
SDH5.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.076509104	0.184834041
SDH5.CP	IPA_3_not_given	0.117742066	0.00431615
SDH5.CP	JNJ_26854165_MDM2	0.026550743	0.519085479
SDH5.CP	JNK_9L_JNK	0.09806776	0.016995544
SDH5.CP	JNK_Inhibitor_VIII_JNK	-0.082421849	0.043752954
SDH5.CP	JW_7_52_1_mTOR	-0.016596776	0.775029254
SDH5.CP	KIN001_135_IKKe	-0.036281917	0.532003262
SDH5.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.021884514	0.593576552
SDH5.CP	Lapatinib_EGFR_ERBB2	-0.188391117	0.001172102
SDH5.CP	LAQ824_HDAC	0.03306082	0.424390589
SDH5.CP	Lenalidomide_TNF_alpha	0.092541771	0.02351006
SDH5.CP	LFM_A13_BTK	-0.044471827	0.282472306
SDH5.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.155716982	0.00012998
SDH5.CP	MG_132_Proteosome	-0.176350306	0.002247113
SDH5.CP	Midostaurin_KIT	-0.009493617	0.817698095
SDH5.CP	Mitomycin_C_DNA_crosslinker	0.059841211	0.147951247
SDH5.CP	MK_2206_AKT1_2	0.104293965	0.012416524
SDH5.CP	MS_275_HDAC	0.03168159	0.586562057
SDH5.CP	Nilotinib_Bcr_Abl	0.055665363	0.180276521
SDH5.CP	NSC_87877_SHP1_2	-0.000821348	0.984089625
SDH5.CP	NU_7441_DNAPK	-0.010699418	0.794181438
SDH5.CP	Nutlin_3a_p53_MDM2_interaction	0.113463617	0.005433463
SDH5.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.069232743	0.092381895
SDH5.CP	NVP_TAE684_ALK	-0.023003329	0.691009911
SDH5.CP	Obatoclax_Mesylate_BCL2_family	0.033286142	0.421238415
SDH5.CP	OSI_906_IGF1R	-0.019141241	0.643784913
SDH5.CP	OSU_03012_PDK1	0.052812076	0.201741292
SDH5.CP	PAC_1_Caspase_3_activator	0.024546614	0.553160269
SDH5.CP	Paclitaxel_Microtubules	-0.084052327	0.147092105
SDH5.CP	Parthenolide_NFkappaB	-0.008112931	0.888896732
SDH5.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.018803304	0.649650298
SDH5.CP	PD_0325901_MEK_1_2	-0.053726157	0.191758756
SDH5.CP	PD_0332991_Cdk_4_6	0.058177735	0.163928384
SDH5.CP	PD_173074_FGFR1_FGFR3	0.067183171	0.100446122
SDH5.CP	PF_02341066_MET_ALK	0.026116252	0.651779269
SDH5.CP	PF_4708671_p70_S6KA	-0.008418567	0.838038373
SDH5.CP	PF_562271_FAK	-0.007688826	0.85190796
SDH5.CP	PHA_665752_MET	0.009755654	0.865925528
SDH5.CP	PLX4720_RAF	0.006094371	0.881674862
SDH5.CP	Pyrimethamine_STAT3	0.045728246	0.431582927
SDH5.CP	QS11_ARFGAP	0.059152047	0.152684176
SDH5.CP	Rapamycin_mTOR	0.021440802	0.711025722
SDH5.CP	RDEA119_MEK_1_2	-0.078685876	0.055692884
SDH5.CP	RO_3306_Cdk1	-0.040417942	0.323375407
SDH5.CP	Roscovitine_CDK_s	0.040346089	0.49074466
SDH5.CP	S_Trityl_L_cysteine_Eg5	-0.003558345	0.951224948
SDH5.CP	Salubrinal_GADD34_PP1C_phosphatase	-0.001347788	0.981578395
SDH5.CP	SB_216763_GSKa_b	0.005657512	0.892695277
SDH5.CP	SB590885_BRAF	0.02273112	0.584515964
SDH5.CP	Shikonin_not_given	0.011749759	0.775422288
SDH5.CP	SL_0101_1_RSK_AURKB_PIM3	-0.002404287	0.953331541
SDH5.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.087633403	0.130562857
SDH5.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.101099948	0.081440619
SDH5.CP	Temsirolimus_mTOR	0.052997005	0.195225391
SDH5.CP	TGX221_PI3K_beta	-0.028230517	0.627404765
SDH5.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.048529558	0.240812239
SDH5.CP	Tipifarnib_Farnesyl_transferase	0.046558262	0.260478886
SDH5.CP	TW_37_BCL_2_BCL_XL	0.092460474	0.024466305
SDH5.CP	Vinblastine_Microtubules	0.124123539	0.00234007
SDH5.CP	Vinorelbine_Microtubules	0.016197437	0.694102709
SDH5.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.153354844	0.000164726
SDH5.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.008373831	0.88554017
SDH5.CP	VX_702_p38_MAPK	0.156012426	0.000126155
SDH5.CP	WH_4_023_SRC_family_ABL	-0.139007892	0.016339957
SDH5.CP	WZ_1_84_BMX	-0.048700184	0.402221999
SDH5.CP	X17_AAG_Hsp90	-0.034395301	0.400741741
SDH5.CP	X681640_Wee1_Chk1	0.098239336	0.017955267
SDH5.CP	XMD8_85_Erk5	0.057619619	0.324001882
SDH5.CP	Z_LLNle_CHO_gamma_secretase	-0.020194195	0.728458985
SDH5.CP	ZM_447439_Aurora_B	0.078539545	0.058714778
SDHB.CP	A_443654_AKT1_2_3	0.048003865	0.408992115
SDHB.CP	A_770041_Src_family	-0.035204432	0.544262638
SDHB.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	-0.007602396	0.852696732
SDHB.CP	ABT_888_PARP1_2	0.043374029	0.289218278
SDHB.CP	AG_014699_PARP1_2_	-0.060840551	0.139259099
SDHB.CP	AICAR_AMPK_agonist	0.100771925	0.013607079
SDHB.CP	AKT_inhibitor_VIII_AKT1_2	0.083287785	0.042793806
SDHB.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.081666846	0.045725712
SDHB.CP	AP_24534_Bcr_Abl	0.069371393	0.091729673
SDHB.CP	AS601245_not_given	0.055715856	0.178010955
SDHB.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.046654515	0.254252729
SDHB.CP	AUY922_HSP90	0.117313715	0.004460344
SDHB.CP	Axitinib_PDGFR_KIT_VEGFR	0.008078806	0.843581235
SDHB.CP	AZ628_BRAF	0.114151037	0.048986362
SDHB.CP	AZD_0530_Src_Abl	-0.059516259	0.302584307
SDHB.CP	AZD_2281_PARP1_2	0.147161241	0.000301667
SDHB.CP	AZD6244_MEK_1_2	0.023595548	0.57264838
SDHB.CP	AZD6482_PI3K_beta	-0.014289375	0.731514653
SDHB.CP	AZD6482_PI3Kb	0.054393268	0.186292488
SDHB.CP	AZD7762_Chk_1_2	0.086915149	0.033437915
SDHB.CP	AZD8055_mTORC1_2	0.117130881	0.004321022
SDHB.CP	BAY_61_3606_spleen_tyrosine_kinase	0.139291216	0.000721752
SDHB.CP	Bexarotene_Retinioic_acid_X_family_agonist	0.033461929	0.418788768
SDHB.CP	BI_2536_PLK1_2_3	0.022063886	0.70396883
SDHB.CP	BIBW2992_EGFR_HER2	-0.00775875	0.849702877
SDHB.CP	Bicalutamide_Androgen_receptor	-0.038577688	0.35122285
SDHB.CP	BIRB_0796_p38_JNK2	-0.030405562	0.457616373
SDHB.CP	Bleomycin_not_given	0.116700338	0.004674408
SDHB.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.117820192	0.041764006
SDHB.CP	BMS_536924_IGF_1R	0.037692365	0.516168613
SDHB.CP	BMS_708163_gamma_secretase_complex	-0.040293955	0.327308584
SDHB.CP	BMS_754807_IGF1R	0.012712392	0.758775058
SDHB.CP	Bortezomib_Proteasome	-0.033346888	0.567033628
SDHB.CP	Bosutinib_SRC_ABL_TEC	0.112867003	0.005684743
SDHB.CP	Bryostatin_1_PRKC	-0.075114055	0.069216531
SDHB.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	-0.013286988	0.745951181
SDHB.CP	Camptothecin_DNA_topoisomerase_I	0.094840903	0.020256212
SDHB.CP	CCT007093_PPM1D	-0.035055259	0.394151888
SDHB.CP	CCT018159_HSP90	0.072094909	0.081721246
SDHB.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.121631544	0.002866267
SDHB.CP	CGP_082996_CDK4	0.114693552	0.047914162
SDHB.CP	CGP_60474_CDK_1_2_5_7_9	0.089608553	0.1227122
SDHB.CP	CHIR_99021_GSK3B	-0.034409523	0.403324915
SDHB.CP	CI_1040_MEK_1_2	0.048203527	0.240386872
SDHB.CP	Cisplatin_DNA_crosslinking	0.058948123	0.149594823
SDHB.CP	CMK_Rsk	0.024133167	0.678205878
SDHB.CP	Cyclopamine_SMO	0.074419038	0.202475536
SDHB.CP	Cytarabine_Inhibits_DNA_synthesis	0.087084093	0.03309448
SDHB.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.018590852	0.749266489
SDHB.CP	DMOG_Prolyl_4_Hydroxylase	0.076834465	0.061723815
SDHB.CP	Docetaxel_Microtubules	-0.009505741	0.816408058
SDHB.CP	Doxorubicin_DNA	0.15020805	0.000263149
SDHB.CP	EHT_1864_Rac_GTPases	0.009215153	0.82280796
SDHB.CP	Elesclomol_Hsp70	-0.033120719	0.418434027
SDHB.CP	Embelin_XIAP	0.059246233	0.152030647
SDHB.CP	Epothilone_B_Microtubules	0.085998922	0.037413284
SDHB.CP	Erlotinib_EGFR	-0.057728697	0.339322082
SDHB.CP	Etoposide_not_given	0.143801796	0.000448594
SDHB.CP	FH535_not_given	0.011918912	0.773407606
SDHB.CP	FTI_277_Farnesyl_transferase	0.055103208	0.180602365
SDHB.CP	GDC_0449_SMO	0.110863904	0.006606689
SDHB.CP	GDC0941_PI3K_class_1	0.037320343	0.365517949
SDHB.CP	Gefitinib_EGFR	-0.025771099	0.529007869
SDHB.CP	Gemcitabine_not_given	0.095041364	0.021391292
SDHB.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.09837538	0.090037607
SDHB.CP	GSK_1904529A_IGF1R	-0.070991753	0.085974449
SDHB.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.092213489	0.025598855
SDHB.CP	GSK269962A_ROCK	0.006697205	0.908344397
SDHB.CP	GW_441756_Trk_A	-0.079620416	0.051452001
SDHB.CP	GW843682X_PLK1	0.073022187	0.20800713
SDHB.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.077266606	0.18051048
SDHB.CP	IPA_3_not_given	0.104158894	0.011639095
SDHB.CP	JNJ_26854165_MDM2	0.017543151	0.670126848
SDHB.CP	JNK_9L_JNK	0.135632681	0.00093827
SDHB.CP	JNK_Inhibitor_VIII_JNK	-0.047552009	0.245220452
SDHB.CP	JW_7_52_1_mTOR	0.068537825	0.237382107
SDHB.CP	KIN001_135_IKKe	-0.01819187	0.754071624
SDHB.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.059814471	0.144365378
SDHB.CP	Lapatinib_EGFR_ERBB2	-0.086618236	0.138432816
SDHB.CP	LAQ824_HDAC	0.119056909	0.003899485
SDHB.CP	Lenalidomide_TNF_alpha	0.084689334	0.038254125
SDHB.CP	LFM_A13_BTK	0.002685149	0.948283958
SDHB.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.167199588	3.91E-05
SDHB.CP	MG_132_Proteosome	-0.053998877	0.352927745
SDHB.CP	Midostaurin_KIT	0.044016747	0.284966767
SDHB.CP	Mitomycin_C_DNA_crosslinker	0.099014263	0.016500264
SDHB.CP	MK_2206_AKT1_2	0.053824058	0.197865996
SDHB.CP	MS_275_HDAC	0.051088014	0.380326324
SDHB.CP	Nilotinib_Bcr_Abl	0.073601696	0.076282545
SDHB.CP	NSC_87877_SHP1_2	-0.008178498	0.842595838
SDHB.CP	NU_7441_DNAPK	0.040834387	0.319223508
SDHB.CP	Nutlin_3a_p53_MDM2_interaction	0.118784322	0.003597838
SDHB.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.072596316	0.077573737
SDHB.CP	NVP_TAE684_ALK	-0.011536499	0.842008813
SDHB.CP	Obatoclax_Mesylate_BCL2_family	0.138066746	0.000804715
SDHB.CP	OSI_906_IGF1R	-0.026126203	0.527905999
SDHB.CP	OSU_03012_PDK1	0.152897122	0.000203034
SDHB.CP	PAC_1_Caspase_3_activator	0.022859547	0.580769106
SDHB.CP	Paclitaxel_Microtubules	0.067500075	0.244576407
SDHB.CP	Parthenolide_NFkappaB	0.029242458	0.61451501
SDHB.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.065057445	0.115677558
SDHB.CP	PD_0325901_MEK_1_2	0.010434984	0.799986626
SDHB.CP	PD_0332991_Cdk_4_6	0.080047095	0.055277576
SDHB.CP	PD_173074_FGFR1_FGFR3	0.096451437	0.018217144
SDHB.CP	PF_02341066_MET_ALK	0.077740005	0.178572471
SDHB.CP	PF_4708671_p70_S6KA	-0.006678231	0.871190294
SDHB.CP	PF_562271_FAK	0.063281527	0.124050195
SDHB.CP	PHA_665752_MET	-0.051524007	0.372247477
SDHB.CP	PLX4720_RAF	0.045928864	0.261722483
SDHB.CP	Pyrimethamine_STAT3	0.137254458	0.017756762
SDHB.CP	QS11_ARFGAP	0.069398395	0.093270168
SDHB.CP	Rapamycin_mTOR	0.068374548	0.236926909
SDHB.CP	RDEA119_MEK_1_2	0.011895434	0.772713853
SDHB.CP	RO_3306_Cdk1	-0.049117548	0.230007389
SDHB.CP	Roscovitine_CDK_s	0.023273899	0.691059213
SDHB.CP	S_Trityl_L_cysteine_Eg5	0.057779932	0.320186344
SDHB.CP	Salubrinal_GADD34_PP1C_phosphatase	0.032867835	0.573272041
SDHB.CP	SB_216763_GSKa_b	-0.073676941	0.078562472
SDHB.CP	SB590885_BRAF	0.037816473	0.362881327
SDHB.CP	Shikonin_not_given	0.094000929	0.022173999
SDHB.CP	SL_0101_1_RSK_AURKB_PIM3	0.020019101	0.626017172
SDHB.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.076530542	0.186925181
SDHB.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.184747609	0.001357895
SDHB.CP	Temsirolimus_mTOR	0.029745831	0.467438086
SDHB.CP	TGX221_PI3K_beta	0.047693167	0.412034583
SDHB.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	0.008770437	0.832215827
SDHB.CP	Tipifarnib_Farnesyl_transferase	0.119140961	0.003874131
SDHB.CP	TW_37_BCL_2_BCL_XL	0.025590587	0.534315655
SDHB.CP	Vinblastine_Microtubules	0.115831023	0.004532016
SDHB.CP	Vinorelbine_Microtubules	0.137217741	0.00081561
SDHB.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.080336142	0.049384693
SDHB.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.019930126	0.731872753
SDHB.CP	VX_702_p38_MAPK	0.098328285	0.016069086
SDHB.CP	WH_4_023_SRC_family_ABL	-0.053427348	0.358054021
SDHB.CP	WZ_1_84_BMX	0.085336293	0.141663718
SDHB.CP	X17_AAG_Hsp90	-0.025991647	0.525486824
SDHB.CP	X681640_Wee1_Chk1	0.084081638	0.042952556
SDHB.CP	XMD8_85_Erk5	0.135072303	0.020300956
SDHB.CP	Z_LLNle_CHO_gamma_secretase	-0.044783133	0.441172849
SDHB.CP	ZM_447439_Aurora_B	-0.013588237	0.744002836
SDHC.CP	A_443654_AKT1_2_3	0.090922038	0.117300188
SDHC.CP	A_770041_Src_family	0.047377375	0.414352366
SDHC.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.088040872	0.031205817
SDHC.CP	ABT_888_PARP1_2	0.053215629	0.193386562
SDHC.CP	AG_014699_PARP1_2_	0.043079072	0.295362753
SDHC.CP	AICAR_AMPK_agonist	0.044721884	0.274479335
SDHC.CP	AKT_inhibitor_VIII_AKT1_2	0.032170874	0.434626645
SDHC.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.070592284	0.084301661
SDHC.CP	AP_24534_Bcr_Abl	0.072278392	0.078885246
SDHC.CP	AS601245_not_given	0.026937175	0.515171889
SDHC.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.014971976	0.714599123
SDHC.CP	AUY922_HSP90	0.12671746	0.002116682
SDHC.CP	Axitinib_PDGFR_KIT_VEGFR	0.045553451	0.265645751
SDHC.CP	AZ628_BRAF	0.098373121	0.090045025
SDHC.CP	AZD_0530_Src_Abl	0.018406795	0.750047706
SDHC.CP	AZD_2281_PARP1_2	0.122963394	0.002572963
SDHC.CP	AZD6244_MEK_1_2	0.091964697	0.027581702
SDHC.CP	AZD6482_PI3K_beta	-0.00670993	0.872006734
SDHC.CP	AZD6482_PI3Kb	0.019391514	0.637738591
SDHC.CP	AZD7762_Chk_1_2	0.0887795	0.029811596
SDHC.CP	AZD8055_mTORC1_2	0.064211733	0.118606901
SDHC.CP	BAY_61_3606_spleen_tyrosine_kinase	0.142110198	0.000559955
SDHC.CP	Bexarotene_Retinioic_acid_X_family_agonist	0.022675365	0.58382177
SDHC.CP	BI_2536_PLK1_2_3	0.031126596	0.591886251
SDHC.CP	BIBW2992_EGFR_HER2	-0.004014772	0.921888945
SDHC.CP	Bicalutamide_Androgen_receptor	-0.028028966	0.498283043
SDHC.CP	BIRB_0796_p38_JNK2	-0.025058075	0.540472684
SDHC.CP	Bleomycin_not_given	0.118623875	0.004032502
SDHC.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.129728696	0.02487679
SDHC.CP	BMS_536924_IGF_1R	0.073255224	0.206555712
SDHC.CP	BMS_708163_gamma_secretase_complex	0.019403369	0.637247789
SDHC.CP	BMS_754807_IGF1R	0.041063475	0.321032879
SDHC.CP	Bortezomib_Proteasome	-0.017049512	0.76982165
SDHC.CP	Bosutinib_SRC_ABL_TEC	0.093943866	0.021475902
SDHC.CP	Bryostatin_1_PRKC	-0.061113594	0.139507905
SDHC.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.02335092	0.569065364
SDHC.CP	Camptothecin_DNA_topoisomerase_I	0.117892145	0.003859733
SDHC.CP	CCT007093_PPM1D	0.027194262	0.508645324
SDHC.CP	CCT018159_HSP90	-0.005272455	0.8988276
SDHC.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.123206258	0.002522528
SDHC.CP	CGP_082996_CDK4	0.067993118	0.241934616
SDHC.CP	CGP_60474_CDK_1_2_5_7_9	0.12234916	0.034760708
SDHC.CP	CHIR_99021_GSK3B	0.014437545	0.725921127
SDHC.CP	CI_1040_MEK_1_2	0.071078605	0.083213195
SDHC.CP	Cisplatin_DNA_crosslinking	0.016582657	0.685454021
SDHC.CP	CMK_Rsk	0.015146843	0.79456213
SDHC.CP	Cyclopamine_SMO	0.058636784	0.315519426
SDHC.CP	Cytarabine_Inhibits_DNA_synthesis	0.09281851	0.023095844
SDHC.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.010029514	0.863112894
SDHC.CP	DMOG_Prolyl_4_Hydroxylase	0.021594829	0.60001738
SDHC.CP	Docetaxel_Microtubules	0.00056409	0.989007914
SDHC.CP	Doxorubicin_DNA	0.078020895	0.059088918
SDHC.CP	EHT_1864_Rac_GTPases	0.086768013	0.034646473
SDHC.CP	Elesclomol_Hsp70	0.015867177	0.698346064
SDHC.CP	Embelin_XIAP	0.005312616	0.897886932
SDHC.CP	Epothilone_B_Microtubules	0.068595792	0.09712845
SDHC.CP	Erlotinib_EGFR	-0.017702831	0.769682903
SDHC.CP	Etoposide_not_given	0.095998401	0.019480667
SDHC.CP	FH535_not_given	0.011195328	0.786821763
SDHC.CP	FTI_277_Farnesyl_transferase	-0.0057131	0.889676895
SDHC.CP	GDC_0449_SMO	0.097105658	0.017441495
SDHC.CP	GDC0941_PI3K_class_1	0.004414843	0.914781629
SDHC.CP	Gefitinib_EGFR	0.037417331	0.360623917
SDHC.CP	Gemcitabine_not_given	0.081124266	0.049663192
SDHC.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.00735774	0.899350242
SDHC.CP	GSK_1904529A_IGF1R	-0.01971864	0.633814478
SDHC.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.113499659	0.005949307
SDHC.CP	GSK269962A_ROCK	-0.014321357	0.805528539
SDHC.CP	GW_441756_Trk_A	-0.024506433	0.549426864
SDHC.CP	GW843682X_PLK1	0.054684395	0.346025684
SDHC.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.038213095	0.508252878
SDHC.CP	IPA_3_not_given	0.094027389	0.02282524
SDHC.CP	JNJ_26854165_MDM2	0.057602454	0.161594672
SDHC.CP	JNK_9L_JNK	0.123110528	0.002695378
SDHC.CP	JNK_Inhibitor_VIII_JNK	-0.019831756	0.628098014
